customer_id,region,income,coupons,age,eats_breakfast,net_value
5400,34,648,1,29,0,-390
5401,32,1731,0,26,0,107
5402,39,904,0,26,1,-130
5403,5,1662,1,32,0,-80
5404,6,2013,0,28,0,-100
5405,10,1769,0,24,1,13
5406,22,6802,0,25,1,781
5407,47,2456,1,29,0,319
5408,33,798,1,28,0,-187
5409,18,5449,1,29,0,-38
5410,10,3696,0,24,0,413
5411,32,2765,0,26,0,78
5412,2,2054,0,28,1,-53
5413,20,866,1,33,0,-72
5414,17,870,1,33,0,-65
5415,24,4129,0,27,1,316
5416,43,2161,0,25,0,92
5417,20,4244,0,26,0,188
5418,46,4119,0,26,0,436
5419,13,2393,0,27,0,10
5420,35,5820,1,31,1,-18
5421,28,2082,0,27,0,92
5422,34,4579,0,26,0,100
5423,15,752,0,27,1,27
5424,7,728,0,25,0,27
5425,39,2037,0,25,0,31
5426,23,2777,0,25,0,-109
5427,9,2387,0,24,0,148
5428,32,856,0,24,0,-59
5429,49,4701,0,25,0,322
5430,26,1527,0,26,0,-21
5431,35,5343,1,28,0,1618
5432,7,5531,0,23,0,1571
5433,18,3096,0,25,0,849
5434,4,2632,1,29,1,63
5435,9,1213,1,29,1,4
5436,25,11147,1,31,0,1075
5437,0,711,1,35,1,-57
5438,26,2012,0,28,0,53
5439,39,3514,1,34,1,-158
5440,15,2877,0,27,0,31
5441,14,6093,1,33,0,-53
5442,38,1698,0,26,0,119
5443,27,579,0,25,1,13
5444,22,896,1,28,0,-38
5445,7,3724,0,25,0,120
5446,36,3941,0,25,0,264
5447,10,1519,1,32,0,-3
5448,20,1675,0,25,0,52
5449,15,3165,0,25,0,251
5450,18,1118,1,31,0,-109
5451,6,873,1,29,1,-131
5452,12,1892,1,29,0,145
5453,4,6621,1,30,0,298
5454,21,979,1,31,1,-122
5455,43,5164,0,26,0,761
5456,34,1216,1,28,0,-367
5457,31,1414,1,28,0,-108
5458,34,554,1,28,1,-395
5459,10,5579,1,31,0,626
5460,38,1400,1,30,0,-30
5461,45,2234,0,28,0,93
5462,44,1141,0,23,0,30
5463,35,3422,1,30,1,-17
5464,10,1692,1,30,0,56
5465,11,1688,0,28,1,73
5466,39,2044,0,27,0,-71
5467,34,1015,0,27,0,-370
5468,0,1190,1,38,1,-54
5469,36,1650,0,24,0,25
5470,23,622,0,28,0,-246
5471,44,3076,1,28,1,769
5472,24,1498,1,33,0,-51
5473,10,911,0,26,0,61
5474,10,745,1,32,1,-9
5475,27,1796,1,30,0,109
5476,20,1619,1,29,0,-15
5477,38,2821,0,25,1,139
5478,39,2768,0,28,1,21
5479,46,5336,1,31,0,-48
5480,18,4674,1,29,1,2273
5481,26,1616,0,26,0,-53
5482,41,3327,1,30,0,2016
5483,37,2959,0,27,1,-268
5484,15,2050,1,31,0,42
5485,14,2768,1,32,0,569
5486,28,2548,0,26,1,71
5487,24,10126,0,27,1,2928
5488,9,5444,1,30,1,226
5489,9,1132,0,26,0,-3
5490,17,3494,0,26,1,376
5491,36,644,1,30,0,-57
5492,0,3972,1,31,1,322
5493,47,1840,1,31,0,28
5494,49,1114,1,30,0,-86
5495,3,2036,1,29,0,-76
5496,48,962,0,25,0,-63
5497,1,1997,1,30,1,-131
5498,3,5672,0,23,0,591
5499,32,827,1,30,0,-46
5500,26,1309,0,25,0,-52
5501,35,506,1,35,1,-18
5502,47,1615,0,28,0,73
5503,44,3108,1,30,1,-46
5504,35,4533,1,30,1,225
5505,18,2512,0,26,1,-66
5506,36,1800,0,26,0,48
5507,47,2596,0,28,0,235
5508,22,583,1,30,0,-40
5509,34,9651,0,25,1,1039
5510,49,1548,1,30,0,-84
5511,0,707,1,32,1,-54
5512,34,1619,0,26,1,-369
5513,12,1013,0,27,1,-58
5514,26,1627,1,35,1,-66
5515,41,5679,0,24,0,2333
5516,33,1360,0,22,0,-165
5517,44,2272,1,28,0,1118
5518,23,8002,0,28,1,3093
5519,46,2972,1,29,1,261
5520,18,637,1,37,1,-123
5521,12,700,0,28,0,-53
5522,7,530,1,28,1,-41
5523,44,549,0,27,1,10
5524,0,2105,0,27,0,181
5525,44,525,0,27,1,-36
5526,0,3013,0,22,0,-27
5527,30,670,1,31,0,-56
5528,14,770,0,25,0,104
5529,5,3567,0,26,1,675
5530,2,6943,0,28,0,2013
5531,14,1519,1,31,0,-29
5532,14,1830,0,25,0,69
5533,42,1114,0,26,1,44
5534,25,2502,0,27,0,-291
5535,40,2909,0,26,0,112
5536,44,4000,0,28,1,323
5537,40,2610,0,26,0,-35
5538,41,1230,1,28,1,-51
5539,49,1369,1,32,1,-89
5540,10,2891,1,29,0,219
5541,7,2581,1,29,1,702
5542,44,8187,0,28,1,1348
5543,18,4480,0,25,0,369
5544,28,604,1,28,0,-32
5545,41,3271,0,28,0,64
5546,10,593,1,31,1,-23
5547,44,2139,1,29,1,233
5548,9,1990,0,28,0,102
5549,47,2235,0,24,0,56
5550,35,2906,1,29,0,978
5551,42,799,0,24,0,-44
5552,25,1160,0,27,1,-355
5553,5,1326,1,35,1,-84
5554,3,779,0,28,0,-40
5555,0,795,0,26,1,38
5556,17,6598,1,32,1,-22
5557,1,816,1,34,1,-140
5558,0,2032,0,25,0,-34
5559,30,4349,1,31,1,77
5560,2,1220,0,27,0,-75
5561,2,509,1,32,0,-107
5562,5,538,1,31,0,-81
5563,44,2464,1,28,0,246
5564,5,2859,0,26,1,-14
5565,44,968,0,26,0,-27
5566,7,4337,1,31,0,750
5567,5,773,1,31,1,-75
5568,0,5652,0,24,0,1330
5569,28,566,0,26,0,2
5570,35,2011,1,31,0,-15
5571,29,858,0,28,0,43
5572,12,949,1,31,1,-78
5573,6,3347,0,27,1,428
5574,36,1264,1,30,0,-49
5575,13,3320,0,27,0,141
5576,48,1119,1,33,1,-82
5577,40,1544,0,28,0,-36
5578,15,2797,1,32,1,-26
5579,30,5204,0,26,1,-74
5580,37,7382,0,28,0,4343
5581,33,564,1,31,1,-178
5582,21,578,1,35,0,-127
5583,38,4928,0,27,0,1093
5584,45,673,0,22,0,-56
5585,15,3452,1,29,1,506
5586,44,698,0,25,0,18
5587,17,1980,0,27,0,124
5588,37,709,0,24,1,-353
5589,22,1374,1,29,0,67
5590,46,4116,1,28,1,858
5591,28,6678,1,34,1,-40
5592,13,566,1,28,0,-61
5593,5,506,0,26,1,-64
5594,39,2963,0,25,1,191
5595,42,1232,1,38,1,-60
5596,8,4211,0,26,0,333
5597,3,4351,0,23,0,434
5598,1,10707,0,26,0,5819
5599,15,1787,1,33,1,-28
5600,21,3742,0,25,0,374
5601,41,1463,1,30,0,-50
5602,2,1848,0,27,1,125
5603,19,1411,1,30,1,108
5604,24,719,1,34,0,-49
5605,18,941,1,35,1,-119
5606,15,797,0,26,1,25
5607,31,754,0,25,0,-63
5608,26,1257,0,24,1,-32
5609,27,1630,0,22,0,3
5610,39,1801,0,26,0,-40
5611,24,1740,1,29,0,-30
5612,22,1720,0,27,0,34
5613,45,3527,0,27,1,147
5614,15,696,1,32,1,-25
5615,36,1598,1,34,1,607
5616,39,552,0,26,0,-132
5617,33,1767,0,27,0,-36
5618,15,964,1,30,1,-9
5619,20,2057,1,31,0,-67
5620,33,1370,1,28,1,-172
5621,1,902,1,28,1,-111
5622,5,833,0,24,0,-60
5623,3,1468,1,29,0,282
5624,48,616,0,24,0,-52
5625,39,3910,1,30,1,-153
5626,35,3820,1,28,0,4752
5627,4,807,1,29,1,18
5628,30,1549,1,35,0,-170
5629,46,982,0,28,1,1
5630,13,2626,0,25,0,201
5631,2,745,1,30,0,-87
5632,9,1431,1,28,0,22
5633,47,985,0,25,1,1
5634,48,4612,1,30,1,381
5635,27,3106,1,30,0,56
5636,34,1905,0,24,0,-375
5637,44,1631,1,33,1,-47
5638,0,1302,0,26,0,14
5639,46,1679,0,24,0,165
5640,7,1824,1,31,1,-8
5641,22,2188,1,30,0,263
5642,17,2598,0,26,0,61
5643,48,3073,0,24,1,-41
5644,19,936,1,31,1,-26
5645,39,2077,0,27,0,-93
5646,9,3386,0,28,0,64
5647,16,4952,1,30,1,-36
5648,22,5600,1,30,0,89
5649,41,939,1,31,0,-49
5650,39,1795,1,36,1,-159
5651,1,1874,1,28,0,469
5652,0,818,1,31,1,-53
5653,43,811,0,26,0,-54
5654,35,507,0,25,1,-2
5655,11,1090,1,29,1,57
5656,49,619,1,32,1,-83
5657,33,1786,1,32,0,-184
5658,3,800,1,31,0,-57
5659,25,1253,1,31,0,-408
5660,34,658,0,23,0,-346
5661,1,501,0,25,0,-121
5662,0,1631,1,31,1,-47
5663,9,4495,0,22,0,-3
5664,24,2552,0,26,1,-22
5665,16,1778,0,25,0,107
5666,22,1471,1,28,1,-25
5667,33,9691,1,34,1,-189
5668,45,5884,1,30,0,-18
5669,3,1278,0,26,1,-66
5670,7,6307,0,28,0,1595
5671,9,1305,1,31,1,-35
5672,49,1749,1,31,0,-62
5673,18,762,1,29,1,-99
5674,20,856,0,27,0,-34
5675,25,922,0,26,0,-397
5676,4,2329,1,32,1,222
5677,17,681,0,28,0,-26
5678,16,1897,0,26,0,80
5679,27,834,0,27,0,-6
5680,31,1208,0,26,0,-62
5681,39,2346,1,29,0,-118
5682,33,2846,1,34,1,-192
5683,21,4368,0,26,0,383
5684,12,4309,0,26,1,398
5685,47,655,1,29,0,102
5686,4,3500,0,24,0,242
5687,39,6381,1,30,1,179
5688,36,4602,1,35,1,-75
5689,21,1640,0,26,0,-23
5690,10,3380,1,29,1,849
5691,27,938,0,26,0,36
5692,33,621,1,29,0,-187
5693,45,1861,1,29,0,-4
5694,9,809,1,28,0,26
5695,27,3562,0,26,1,752
5696,33,3023,1,35,1,-194
5697,32,3047,0,27,0,29
5698,20,1157,1,30,0,-68
5699,41,1246,0,22,0,-23
5700,17,1398,0,28,1,13
5701,19,1347,0,27,0,57
5702,25,3007,1,33,0,-431
5703,17,1573,0,27,0,-36
5704,2,557,0,26,0,-26
5705,49,7003,0,26,0,4121
5706,27,1847,0,27,1,-13
5707,27,1397,0,27,0,53
5708,41,3741,0,25,0,170
5709,46,3322,0,25,0,626
5710,39,2157,1,35,1,-158
5711,1,2891,1,29,1,-131
5712,26,1332,0,26,0,-7
5713,36,3089,1,30,0,-65
5714,29,965,0,26,0,22
5715,19,1734,0,27,0,40
5716,18,1954,0,25,1,-53
5717,35,1035,1,29,0,-14
5718,20,2278,0,27,0,81
5719,3,2519,0,23,0,24
5720,48,1823,0,26,0,-41
5721,22,582,1,28,1,0
5722,0,2464,0,27,1,111
5723,4,607,0,25,0,15
5724,4,1974,0,22,1,12
5725,42,1048,1,29,0,-37
5726,36,1109,1,32,1,-60
5727,7,1255,0,23,0,2
5728,49,677,1,29,1,-91
5729,9,7311,1,29,1,138
5730,17,537,0,26,1,-48
5731,39,1109,1,30,1,-152
5732,2,2168,0,24,0,-5
5733,38,783,0,23,0,-47
5734,36,2485,1,31,0,-71
5735,23,6315,1,34,1,-272
5736,40,1023,0,28,1,-4
5737,0,1511,1,29,1,-18
5738,47,1350,1,30,1,-37
5739,5,961,0,24,0,-50
5740,8,9180,1,29,0,2167
5741,44,1878,1,33,0,-30
5742,24,1883,1,28,1,-40
5743,43,672,1,28,0,-41
5744,33,2058,1,29,0,265
5745,4,2325,0,23,0,85
5746,0,3967,0,25,1,489
5747,42,3760,1,31,0,764
5748,9,602,0,28,1,28
5749,27,11891,1,33,1,-35
5750,25,1131,0,27,1,-374
5751,20,1316,1,38,1,-70
5752,22,1774,0,25,0,-31
5753,0,4270,0,24,0,525
5754,47,718,0,23,0,-11
5755,48,3751,0,26,0,45
5756,9,835,0,26,0,6
5757,12,718,1,32,0,-63
5758,8,5770,0,26,0,1576
5759,44,891,0,25,0,-35
5760,8,2280,1,29,0,328
5761,39,2903,1,28,0,-114
5762,17,924,0,25,0,21
5763,11,2148,0,23,0,-10
5764,49,572,0,27,0,-31
5765,4,3570,0,28,0,194
5766,48,2629,1,28,1,-39
5767,9,1068,0,25,1,-29
5768,23,908,0,22,1,-244
5769,21,4786,0,28,1,528
5770,18,1869,1,29,0,-78
5771,5,3179,1,29,1,1712
5772,33,993,1,29,1,-153
5773,10,1700,1,29,0,0
5774,32,875,1,32,1,-73
5775,37,636,0,25,1,-358
5776,44,2349,1,29,1,-4
5777,41,1849,1,31,1,-45
5778,7,657,1,31,1,-55
5779,37,2642,1,36,0,-390
5780,1,2888,1,31,0,164
5781,2,3140,0,28,1,250
5782,42,2028,1,32,1,-30
5783,21,7959,1,30,1,68
5784,28,4387,1,30,1,-31
5785,40,3408,0,24,1,236
5786,4,6169,0,26,0,488
5787,18,1435,0,27,0,-48
5788,19,722,0,28,0,-7
5789,13,1981,1,29,1,27
5790,36,701,0,25,1,-62
5791,33,1192,1,28,0,35
5792,27,6944,0,25,1,2634
5793,3,2759,0,23,1,-24
5794,25,4930,1,30,1,-425
5795,31,535,1,31,0,-129
5796,44,2578,1,31,0,24
5797,15,1969,1,29,0,155
5798,27,840,0,26,0,6
5799,21,3936,0,27,0,417
5800,9,2992,1,28,0,2152
5801,25,1998,1,32,1,-409
5802,32,907,0,26,1,-10
5803,32,772,1,32,1,-9
5804,13,633,0,27,0,1
5805,18,961,1,30,1,1
5806,14,2725,1,30,0,-45
5807,4,727,0,27,0,21
5808,20,1232,1,28,1,-55
5809,9,5071,1,34,0,-39
5810,43,3411,1,29,1,365
5811,33,1479,1,29,0,-169
5812,43,7822,1,30,1,3
5813,39,1334,1,30,1,-152
5814,17,3867,0,28,1,675
5815,28,1559,0,28,0,78
5816,20,5533,0,25,0,907
5817,22,3965,0,28,1,429
5818,5,922,0,27,0,-46
5819,43,6216,1,31,1,-81
5820,5,7624,0,25,0,623
5821,20,757,0,28,0,16
5822,46,504,0,27,1,-31
5823,4,2839,0,23,1,33
5824,15,4599,0,27,1,512
5825,45,842,0,23,0,-58
5826,31,3534,1,28,0,1047
5827,37,2653,1,31,0,-177
5828,43,5824,0,26,1,1136
5829,31,7397,0,26,0,1607
5830,4,671,1,32,0,3
5831,33,1715,1,32,0,18
5832,18,4757,0,26,0,754
5833,34,609,0,28,1,-389
5834,34,1661,1,29,0,-147
5835,9,2438,1,29,0,149
5836,12,3644,0,23,0,187
5837,13,605,1,29,1,-6
5838,24,5250,0,27,0,866
5839,15,701,1,30,1,13
5840,26,2612,0,27,1,220
5841,2,6582,1,30,0,303
5842,14,1111,1,30,0,-32
5843,37,675,1,28,0,-381
5844,36,6496,0,24,0,1523
5845,7,4175,1,31,1,-55
5846,48,2445,0,20,0,-51
5847,42,4325,0,25,0,130
5848,38,973,0,26,0,-70
5849,2,3027,1,34,1,-112
5850,20,1867,1,30,1,-53
5851,13,1563,0,24,0,-47
5852,38,7306,1,30,1,762
5853,31,540,0,26,0,-81
5854,14,1268,1,33,1,-20
5855,31,1535,0,24,0,-43
5856,26,2850,0,27,0,103
5857,16,5705,1,37,1,-38
5858,2,818,0,26,0,-67
5859,1,1477,1,28,0,-120
5860,26,956,1,31,1,-62
5861,26,1172,0,22,1,-24
5862,6,2956,1,28,0,312
5863,0,2802,1,29,1,-2
5864,9,1036,0,25,0,31
5865,20,4823,1,31,0,1129
5866,17,1239,1,30,0,-34
5867,18,3673,0,27,1,62
5868,22,5495,1,28,1,301
5869,16,1009,1,30,1,-29
5870,27,593,1,28,1,-19
5871,2,1293,1,30,1,-94
5872,5,1307,1,29,1,26
5873,29,1751,0,25,1,16
5874,3,1609,1,29,0,76
5875,8,1533,1,33,1,-102
5876,4,1259,0,23,0,-1
5877,18,566,0,25,1,-70
5878,26,2262,0,26,1,-8
5879,45,1484,1,29,1,-4
5880,41,1110,1,32,0,-43
5881,8,3730,1,31,0,-99
5882,15,4015,0,23,0,569
5883,39,1027,0,27,0,-120
5884,29,1765,0,28,0,51
5885,25,930,0,27,0,-402
5886,11,2359,0,26,0,55
5887,27,1902,0,28,1,19
5888,30,2768,0,28,0,-65
5889,44,5506,0,22,1,-26
5890,6,1034,1,29,0,-135
5891,13,2176,0,27,0,54
5892,12,1247,1,32,0,-94
5893,20,1194,1,31,0,-57
5894,7,1437,1,29,0,43
5895,32,1949,1,30,1,-9
5896,42,2112,0,28,0,13
5897,38,3321,1,30,0,229
5898,30,2212,0,26,0,-29
5899,21,1540,0,26,1,-65
5900,0,675,1,29,0,-48
5901,23,1153,1,28,0,-248
5902,26,6764,1,30,0,-64
5903,42,8801,0,26,0,2122
5904,4,2663,0,27,1,169
5905,44,5930,0,24,0,2773
5906,0,956,1,29,0,-45
5907,49,4956,1,29,1,0
5908,10,2736,0,26,1,268
5909,44,1805,0,27,0,146
5910,9,1245,0,25,0,29
5911,40,2792,0,26,0,187
5912,19,920,0,26,1,39
5913,29,1263,0,25,0,22
5914,6,2033,1,30,1,-91
5915,1,5826,0,26,1,1803
5916,24,1555,1,29,0,94
5917,43,1177,0,24,0,-72
5918,21,1436,1,31,0,-61
5919,48,8474,0,24,0,4343
5920,38,8777,1,29,0,3497
5921,28,3682,0,27,1,236
5922,6,3779,0,26,0,348
5923,7,3199,1,28,1,2738
5924,22,4520,1,29,1,434
5925,25,1379,0,25,1,-361
5926,10,2304,0,28,0,73
5927,20,3769,1,30,0,-66
5928,13,5221,1,30,0,-67
5929,23,549,0,23,1,-227
5930,8,1616,1,30,0,-100
5931,2,892,0,26,0,-101
5932,14,863,0,23,0,-13
5933,20,2396,1,29,0,18
5934,40,2241,1,30,0,302
5935,8,912,0,25,1,-52
5936,24,570,0,26,0,-26
5937,29,2010,0,26,0,-7
5938,36,2363,0,28,0,142
5939,19,840,0,27,1,14
5940,10,865,0,28,1,7
5941,44,2288,0,24,1,15
5942,48,892,0,22,1,-33
5943,7,3233,0,28,1,48
5944,31,1975,0,28,0,-56
5945,2,6147,0,22,0,-70
5946,32,9164,0,24,1,2448
5947,19,4489,0,26,0,339
5948,48,3024,0,26,1,-20
5949,39,2857,0,27,0,178
5950,10,1096,0,27,0,48
5951,20,999,0,28,1,-55
5952,27,4488,0,23,0,453
5953,35,1289,0,27,0,72
5954,17,4182,1,29,0,1408
5955,49,504,0,27,1,-66
5956,36,1863,1,31,1,-70
5957,49,4920,1,30,0,723
5958,41,4166,1,28,0,4641
5959,16,556,1,28,1,-36
5960,30,774,1,30,0,-165
5961,19,1387,0,23,0,16
5962,42,2982,1,33,1,-60
5963,16,2006,0,26,0,57
5964,49,1002,1,32,1,-27
5965,17,1420,0,26,0,-17
5966,30,1967,0,27,0,-73
5967,6,6642,1,30,1,-140
5968,20,1854,1,30,0,164
5969,7,2005,0,22,0,-18
5970,25,11542,0,23,0,3543
5971,22,2688,1,29,0,23
5972,46,1256,1,32,1,-40
5973,12,1393,1,30,0,-89
5974,47,1519,0,22,0,-4
5975,7,3891,0,27,0,214
5976,3,2811,1,31,1,-69
5977,8,1912,1,32,0,-99
5978,12,582,0,28,0,-29
5979,15,3348,1,31,1,4795
5980,7,1304,1,34,1,-56
5981,16,1449,1,33,0,-39
5982,12,2135,0,27,0,-21
5983,12,918,1,29,1,-58
5984,14,3605,0,24,0,99
5985,33,3336,0,27,0,361
5986,34,3554,0,25,0,-176
5987,17,677,0,27,0,-30
5988,1,2405,0,24,0,-39
5989,41,966,1,30,1,-26
5990,42,4721,0,24,0,1032
5991,15,2596,0,26,0,81
5992,11,1360,1,31,0,-48
5993,29,2731,1,28,0,26
5994,10,721,1,30,0,-16
5995,46,3733,1,30,1,-50
5996,33,1871,1,35,0,-195
5997,12,1417,0,28,1,-77
5998,23,4366,0,27,1,331
5999,10,1714,0,26,1,46
6000,42,830,1,30,0,-56
6001,15,937,0,26,0,20
6002,13,1010,0,26,0,8
6003,14,765,1,28,1,-34
6004,16,7126,0,27,1,4456
6005,49,1136,1,30,1,-72
6006,33,591,0,25,1,-162
6007,31,3017,0,25,0,34
6008,33,960,1,31,0,-185
6009,17,5280,1,31,0,-2
6010,29,1611,0,26,0,28
6011,38,4609,0,28,1,806
6012,9,1795,1,28,1,-31
6013,2,1138,1,30,0,-110
6014,12,2682,0,23,0,-50
6015,24,2566,1,30,1,-48
6016,13,2122,1,35,1,663
6017,37,1235,1,28,1,-372
6018,43,1373,1,30,1,-37
6019,41,753,1,33,0,-54
6020,25,1012,1,33,0,-433
6021,46,515,1,31,1,-48
6022,16,550,1,29,1,-20
6023,43,3979,1,29,1,1059
6024,3,2194,0,27,0,14
6025,37,6299,1,29,0,1410
6026,10,3228,1,28,0,551
6027,46,2447,0,24,0,106
6028,0,5677,1,32,1,-53
6029,32,3332,1,28,1,499
6030,20,821,0,26,0,15
6031,4,2297,0,23,0,94
6032,30,1362,0,25,0,-24
6033,40,8812,1,28,1,214
6034,5,2742,1,32,1,163
6035,48,3416,0,27,0,128
6036,13,3913,1,34,1,-73
6037,36,1281,0,25,1,-39
6038,32,1417,1,29,0,-40
6039,47,10503,1,29,1,3396
6040,42,6201,0,25,0,883
6041,28,1458,0,25,0,62
6042,10,5492,1,29,0,2176
6043,14,1865,0,25,0,-16
6044,46,1093,0,27,0,4
6045,46,2765,1,31,0,167
6046,49,1352,1,31,1,-89
6047,1,856,0,26,0,-88
6048,26,596,0,27,0,-49
6049,39,3010,1,29,1,59
6050,14,1223,0,27,0,0
6051,31,1914,0,27,0,-93
6052,3,1732,1,29,1,-26
6053,21,864,0,26,0,-73
6054,34,10069,1,33,0,-168
6055,2,6707,1,29,0,-110
6056,41,1652,1,31,0,92
6057,49,3349,1,30,0,69
6058,44,1096,0,27,0,-11
6059,9,719,0,25,0,31
6060,6,4936,0,26,1,557
6061,30,2526,1,30,0,171
6062,24,6311,1,31,1,984
6063,31,1731,1,29,0,12
6064,17,786,1,30,0,-59
6065,21,1815,0,27,1,18
6066,33,1735,0,28,0,-60
6067,21,519,0,27,0,-101
6068,18,3774,1,32,1,41
6069,10,5435,0,21,1,17
6070,32,806,1,30,1,-73
6071,38,707,1,29,0,-86
6072,41,539,0,26,0,-21
6073,6,1004,0,27,0,-118
6074,25,658,0,25,0,-370
6075,1,2906,0,23,1,-114
6076,31,2940,1,29,1,-128
6077,25,829,1,34,1,-434
6078,44,2146,1,34,1,-53
6079,42,8184,0,23,0,-14
6080,5,529,1,30,1,-83
6081,2,2119,0,26,0,-27
6082,7,944,1,30,1,-54
6083,32,3264,0,26,0,58
6084,45,1155,1,33,1,-70
6085,36,1185,1,29,0,-35
6086,26,2650,1,31,1,707
6087,29,1535,1,31,0,-39
6088,46,4386,1,33,0,-50
6089,4,1743,1,29,1,-21
6090,25,2014,1,32,1,-426
6091,5,2282,1,28,1,-60
6092,42,893,0,25,0,-39
6093,12,603,0,24,0,-49
6094,42,736,0,26,0,-17
6095,33,642,1,29,0,-177
6096,35,1204,0,27,0,38
6097,38,964,1,31,1,-100
6098,33,1082,1,31,0,-136
6099,2,6717,1,34,1,-115
6100,9,4172,0,25,0,791
6101,12,3803,0,25,1,427
6102,41,2946,1,29,0,-57
6103,3,2326,0,24,1,79
6104,24,636,1,32,0,-45
6105,34,3604,1,31,1,-403
6106,36,2042,1,28,0,83
6107,45,2776,1,32,1,-90
6108,15,1015,1,34,1,-19
6109,33,653,0,26,0,-150
6110,15,925,0,23,0,50
6111,21,2219,1,29,0,-9
6112,49,1565,1,31,0,-73
6113,42,669,0,21,0,-15
6114,34,718,1,29,1,-397
6115,0,838,1,33,1,-52
6116,16,762,0,26,1,4
6117,43,2054,0,25,0,-21
6118,14,7978,0,27,1,1575
6119,16,2979,1,29,0,1091
6120,10,1576,0,27,0,83
6121,0,6518,0,27,1,826
6122,16,949,1,32,0,-38
6123,11,1469,0,25,0,176
6124,45,522,1,31,1,-92
6125,17,7355,0,25,0,3553
6126,37,943,1,35,1,-391
6127,22,890,0,25,0,2
6128,10,1329,1,30,1,60
6129,36,2259,0,25,0,82
6130,3,1591,1,34,0,-78
6131,15,900,1,32,1,10
6132,31,6606,0,25,0,1333
6133,23,1046,0,28,0,-224
6134,14,2069,1,29,0,206
6135,5,7516,0,27,1,1332
6136,6,4411,1,33,1,-144
6137,40,1046,0,26,1,-47
6138,49,3088,1,28,1,222
6139,38,609,0,24,0,-75
6140,21,2420,0,24,0,70
6141,26,1681,1,34,0,-69
6142,42,970,1,29,1,-37
6143,3,4733,0,27,0,732
6144,42,2252,1,31,1,-41
6145,23,1456,1,30,1,-177
6146,37,1875,0,28,0,-247
6147,11,2853,1,35,1,-54
6148,21,1098,1,30,0,-125
6149,4,3122,0,24,0,111
6150,2,641,1,31,0,-98
6151,17,602,0,26,0,-45
6152,32,1027,0,27,1,-40
6153,47,848,0,27,0,69
6154,29,538,0,23,0,-11
6155,47,692,0,24,0,-1
6156,12,3893,1,29,1,-94
6157,13,1778,0,21,1,-31
6158,21,2962,1,30,0,-92
6159,28,1421,0,23,0,-3
6160,28,2434,0,24,0,103
6161,0,693,0,25,1,-23
6162,43,615,0,28,0,-58
6163,0,2980,1,29,1,-58
6164,11,2332,1,30,0,83
6165,39,3639,1,32,0,424
6166,49,1557,1,30,1,-79
6167,10,2854,1,30,0,-16
6168,31,13992,1,29,1,694
6169,23,6579,1,30,0,-263
6170,9,545,1,28,1,-33
6171,48,1003,1,28,0,-76
6172,10,1659,1,31,1,8
6173,30,1429,0,26,0,-122
6174,29,1207,0,25,0,-37
6175,36,4045,0,26,1,336
6176,28,2876,0,28,0,16
6177,26,1277,1,29,1,-27
6178,44,729,0,25,1,0
6179,33,5217,0,25,0,1834
6180,34,1746,0,26,0,-295
6181,29,925,0,27,1,31
6182,10,3029,0,27,0,165
6183,41,1464,1,30,0,-53
6184,48,1595,1,29,0,1
6185,36,597,1,31,1,-70
6186,2,5274,0,26,0,545
6187,6,2074,1,33,1,92
6188,14,1465,1,28,0,-48
6189,17,997,1,32,0,-58
6190,21,911,1,33,1,-128
6191,39,1037,1,30,1,-146
6192,19,696,0,25,0,-10
6193,0,6347,1,29,1,1407
6194,1,903,1,30,0,-103
6195,42,5062,0,22,0,-17
6196,2,1608,0,25,0,-2
6197,7,2461,1,28,1,85
6198,40,2479,1,34,1,-68
6199,45,1644,0,28,0,47
6200,37,620,0,23,1,-351
6201,11,4111,0,26,0,390
6202,15,1331,0,24,1,26
6203,11,1042,0,27,1,-28
6204,16,3945,1,33,0,-37
6205,0,1223,0,26,0,-15
6206,31,1275,1,38,1,-107
6207,6,4013,0,24,0,335
6208,12,5524,1,28,0,-90
6209,23,814,0,25,0,-234
6210,17,617,1,29,0,-32
6211,20,4658,1,31,0,167
6212,9,911,1,28,0,7
6213,13,4311,0,27,0,-15
6214,43,839,1,29,0,-67
6215,30,1840,1,29,1,262
6216,14,5702,1,28,1,-48
6217,34,1125,1,30,1,-393
6218,34,1343,0,24,0,-332
6219,16,1582,1,30,1,-36
6220,13,3799,1,30,0,-23
6221,37,2591,0,25,0,-206
6222,37,2069,1,30,0,-262
6223,36,791,0,26,0,-16
6224,20,725,0,26,0,-6
6225,13,982,1,29,0,-61
6226,23,859,0,27,1,-214
6227,20,6058,1,28,0,2963
6228,27,6321,1,29,0,329
6229,46,2363,0,27,0,72
6230,43,2721,1,33,0,-88
6231,25,935,0,28,0,-349
6232,0,583,1,37,1,-59
6233,49,1165,0,25,0,-40
6234,22,2028,1,31,0,-5
6235,31,574,1,29,0,-111
6236,18,2017,0,27,1,-65
6237,43,3498,0,23,0,-62
6238,6,2537,1,28,0,348
6239,6,6872,0,25,0,-133
6240,21,1478,0,25,0,-78
6241,46,2093,1,32,0,-2
6242,41,1381,0,28,0,55
6243,24,4707,0,27,0,523
6244,23,1473,0,25,0,-177
6245,40,510,0,27,0,-46
6246,35,2848,1,36,1,-21
6247,8,1483,0,28,1,-57
6248,33,5121,1,31,0,-189
6249,26,573,1,29,0,-57
6250,26,827,0,22,0,-42
6251,40,4277,1,30,1,80
6252,27,882,0,25,0,-2
